"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"GOBP_POSITIVE_REGULATION_OF_PHOSPHATIDYLINOSITOL_3_KINASE_PROTEIN_KINASE_B_SIGNAL_TRANSDUCTION",0.701120797011208,1,0.0402477565068868,0.471931904768641,0.887866020878538,186,"GCNT2,ERBB3,AGT,KIT,SEMA4D,SELP,CSF3,NTRK3,RASD2,PTK2B,CSF1R,SOX9,RAMP3,CASS4,C1QTNF1,PDGFRB,THPO,PTPN6,ANGPT1"
"GOBP_POSITIVE_REGULATION_OF_PHOSPHOLIPASE_A2_ACTIVITY",0.88195991091314,1,0.0564118388217596,-0.509649644778718,-0.65802525104353,5,"PLA2G1B"
"GOBP_POSITIVE_REGULATION_OF_PHOSPHOLIPASE_ACTIVITY",0.810725552050473,1,0.0444181153081573,0.49643512338499,0.799075521989555,41,"AVPR1A,KIT,ARHGAP6,PDGFRB"
"GOBP_POSITIVE_REGULATION_OF_PHOSPHOLIPID_BIOSYNTHETIC_PROCESS",0.285714285714286,1,0.126253987849115,-0.856515162905754,-1.19756868298294,10,"RAB38,FABP3"
"GOBP_POSITIVE_REGULATION_OF_PHOSPHOLIPID_METABOLIC_PROCESS",0.399491094147583,1,0.105920292736253,-0.765109805496131,-1.11404760045651,14,"RAB38,FABP3"
"GOBP_POSITIVE_REGULATION_OF_PHOSPHOLIPID_TRANSLOCATION",0.483296213808463,1,0.086794975677172,-0.832438057103825,-1.07478788048948,5,"FASLG,ATP8A2"
"GOBP_POSITIVE_REGULATION_OF_PHOSPHOPROTEIN_PHOSPHATASE_ACTIVITY",0.963333333333333,1,0.0390355298112393,0.422886836462705,0.601276036819135,17,"AGTR2,PDGFRB,PTPA"
"GOBP_POSITIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS",0.719665271966527,1,0.0307752597613667,0.458759993641434,0.92509638907416,693,"ADRB2,NTF3,UCN,ERBB3,ADRA2C,AGT,KIT,SEMA4D,EPHA7,IL12A,AGTR2,CSPG4,EPHA2,TNFSF15,CSF3,NTRK3,KITLG,MARCO,MT3,PTK2B,GCG,IL23A,VEGFD,TBX1,TAOK2,KIF14,HLA-DRB1,GPD1,CSF1R,EDNRB,VTN,WNT5A,DUSP19,NIBAN1,SOX9,HMGA2,RASGRP1,LCP2,TAB1,ELANE,IL34,VEGFC,CAMP,CLIP3,CASS4,PSRC1,ADCY10,SH2D3C,BORA,NCK2,PDGFRB,THPO,HES5,FGFR4,ANGPT1,GSK3A,FIZ1,CD24,PIH1D1,SLC4A4,MEF2C,MET,WEE2,CD74,RAPGEF2,FGF10,CTF1,PLCG2,GPLD1,FZD8,AKTIP,PRKAG1,MAP4K2,DLG4,CDKN1B,TENM1,TNFSF11,CD4,PPP2R5D,DVL1,SH2D3A,PARP14,TOM1L1,PTH1R,PRKCD,PTPA,PPARGC1B,GFRA1,CREBL2,ADRA2B,CNTF,ENG,MRE11,FGF22,ADORA1,TRPC5,FLOT1,PGF,IL15,ETAA1,EPHA1,NRP1,ITGB3,CHI3L1,SPDYA,SLCO3A1,GREM1,CLSPN,AGAP2,AXIN1,HSPA2,PIN1,MAPK1,NTRK2,ADGRF5,IRAK1,CEMIP,CX3CL1"
"GOBP_POSITIVE_REGULATION_OF_PHOSPHORYLATION",0.655355249204666,1,0.0359208664409425,0.468894561937514,0.940481657080486,615,"ADRB2,NTF3,UCN,ERBB3,ADRA2C,AGT,KIT,SEMA4D,EPHA7,IL12A,CSPG4,EPHA2,TNFSF15,CSF3,NTRK3,KITLG,MARCO,MT3,PTK2B,GCG,IL23A,VEGFD,TBX1,TAOK2,KIF14,HLA-DRB1,CSF1R,EDNRB,VTN,WNT5A,DUSP19,NIBAN1,SOX9,HMGA2,RASGRP1,LCP2,TAB1,ELANE,IL34,VEGFC,CAMP,CLIP3,CASS4,PSRC1,ADCY10,SH2D3C,BORA,PDGFRB,THPO,HES5,FGFR4,ANGPT1,GSK3A,FIZ1,CD24,PIH1D1,MET,WEE2,CD74,RAPGEF2,FGF10,CTF1,PLCG2,FZD8,AKTIP,PRKAG1,MAP4K2,DLG4,CDKN1B,TENM1,TNFSF11,CD4,DVL1,SH2D3A,PARP14,TOM1L1,PRKCD,PPARGC1B,GFRA1,CREBL2,ADRA2B,CNTF,ENG,MRE11,FGF22,TRPC5,FLOT1,PGF,IL15,ETAA1,EPHA1,NRP1,ITGB3,CHI3L1,SPDYA,SLCO3A1,GREM1,CLSPN,AGAP2,AXIN1,HSPA2,PIN1,MAPK1,NTRK2,IRAK1,CEMIP,CX3CL1"
"GOBP_POSITIVE_REGULATION_OF_PINOCYTOSIS",0.642978003384095,1,0.0583452776743612,0.754081472751143,0.973991743834776,7,"CDC42,AXL,ANKFY1"
"GOBP_POSITIVE_REGULATION_OF_PLASMA_MEMBRANE_BOUNDED_CELL_PROJECTION_ASSEMBLY",0.900537634408602,1,0.0320704174637537,0.427256818702189,0.766888572134087,113,"EPS8L1,KIT,DNM3,HTT,HAP1,ANLN,ATP7A,FUZ,ATMIN,TENM1,RAB11FIP3,CEP120,TENM2,ENTR1,SAXO1,PLCE1,NRP1"
"GOBP_POSITIVE_REGULATION_OF_PLASMINOGEN_ACTIVATION",0.523696682464455,1,0.0857844408075645,-0.784029959440592,-1.05218630057367,8,"S100A10,ANXA2,MELTF"
"GOBP_POSITIVE_REGULATION_OF_PLATELET_ACTIVATION",0.601317957166392,1,0.0602484086158019,0.688296674539803,0.961663494583079,13,"SELP,GP9,GP5,PEAR1"
"GOBP_POSITIVE_REGULATION_OF_PLATELET_AGGREGATION",0.192307692307692,1,0.126875729929857,0.878765851119761,1.21144219067026,12,"MFSD2B"
"GOBP_POSITIVE_REGULATION_OF_PLATELET_DERIVED_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY",0.901754385964912,1,0.0444181153081573,0.540349366712884,0.68930956700896,6,"SRC,HIP1"
"GOBP_POSITIVE_REGULATION_OF_PODOSOME_ASSEMBLY",1,1,0.0553642837725362,-0.322968856550735,-0.459919274767013,11,"LCP1"
