"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"GOBP_NORADRENERGIC_NEURON_DEVELOPMENT",0.00062553567079895,0.327413638863959,0.477270815362862,-0.997613693770754,-1.30216574291341,5,"ASCL1"
"GOBP_PROTON_MOTIVE_FORCE_DRIVEN_ATP_SYNTHESIS",0.00061845338664495,0.327413638863959,0.477270815362862,-0.818525694756696,-1.6682888569871,76,"MT-ND4L,ATP5F1E,ATP5MGL,MT-ND3,ATP5MK,ATP5F1EP2,ATP5ME,MT-ATP6,NDUFA13,ATP5PF,ATP5MJ,NDUFB4,ATP5MF,ATP5MC2,ATP5MC3,NDUFA2,NDUFB11,MT-ATP8,NDUFB2,NDUFS4,MT-ND4,NDUFS5,NDUFC1,NDUFA1,NDUFS7,NDUFB1,NDUFA8,NDUFB6,NDUFB10,MT-ND1,NDUFA6,MT-ND2,NDUFB9,ATP5PD"
"GOBP_REGULATION_OF_SERINE_TYPE_PEPTIDASE_ACTIVITY",0.000429358701843749,0.327413638863959,0.49849310876659,0.995355878385811,1.30509517406227,8,"ANXA8L1,ANXA8"
"GOBP_RIBOSOMAL_SMALL_SUBUNIT_BIOGENESIS",0.00063689090581734,0.327413638863959,0.477270815362862,-0.779216024128078,-1.65480397808599,105,"RPS27,RPS8,RPS23,RPS14,RPS12,RPS7,RPS24,RPS6,RPS19,RPS21,RPS9,RPS28,RPS5,RPS13,RPS25,RPS16,RPS11,RPS15,RPS15A,RPS27L"
"GOBP_RIBOSOME_BIOGENESIS",0.00062620219999322,0.327413638863959,0.477270815362862,-0.582169411457357,-1.41114949633034,318,"RPS27,RPS8,RPL35,RPL11,RPL26,RPL35A,RPS23,RPS14,RPL27,RPS12,RPL23A,RPS7,RPS24,RPS6,RPS19,HEATR3,RPL7,RPS21,RPS9,RPS28,RPS5,RPS13,RPS25,RPS16,RPS11,RPL14,PIN4,RPL38,RPS15,RPS15A,RPS27L,SIRT7,RPL7A,RPL10,AFG2A,RPL6,CINP,RPS3A,RPUSD2,RBIS,POP4,RPS4X,RPL5"
"GOBP_ANIMAL_ORGAN_MORPHOGENESIS",0.00115166720354497,0.467950899652635,0.45505986738723,0.655032323214257,1.23722991751991,1028,"SERPINB5,EPHB2,MFAP5,WNT4,DLL1,TNFRSF11B,TP63,NEUROD1,STC1,SOX11,LRP4,BCL11B,FOXE1,SETDB2,SEMA6A,BCL2,HOXB7,TBX2,BMPR1B,HESX1,PROM1,SERPINE1,SFRP1,WNT10A,HOXC9,SOX18,HOXC11,KIF26B,CRB1,BASP1,HS3ST3B1,FGFR3,WNT7A,HOXA3,MFRP,CSMD1,NGFR,RAB23,NPY2R,GHR,ASPN,FST,AGT,GLI2,RP1,SATB2,SYCP2,GSC,CNTF,PBX3,TFAP2A,TBX18,SOSTDC1,SLC6A4,FHL2,USH1G,SLC1A1,DIO3,ZFPM1,BBS1,FOXC2,DNAAF1,PKHD1,LHX4,HEY2,HOXB13,TNF,FRAS1,TBX20,IRX1,RBM20,PTCH1,MYO3B,WNT3A,STX2,COL6A1,COL5A1,MEGF8,PLAG1,EFEMP2,CCDC154,HOXD8,PITX3,SMO,EXT2,MYL2,COL11A1,ROBO2,ZEB1,KLHL10,MYO7A,CHRNA10,FAT1,ADPRHL1,GJB6,ASB2,NTRK2,NPNT,EDAR,MMP2,ERRFI1,TBX1,GCNT1,CALB1,IRX4,TULP3,TMEM176B,IRX5,ANKH,SULF2,PKP2,BMP7,TFAP2B,APCDD1,MEIS3,FBN2,HOXD9,RELT,PITX2,FJX1,FOXJ1,FGF17,SKI,HOXC13,TRPV4,JHY,DSP,TBX15,RYR1,NTN1,NDRG4,FZD6,NTF4,CHRNA9,SEMA3C,CHD7,TWSG1,HOXA4,PPARGC1B,FBXW11,ATG9A,KLHL3,SLIT2,FOXC1,ZFPM2,FOXO3,MED12,VANGL2,ABCC9,TMIE,COL8A2,SIX4,PHEX,SOX5,NKD1,CTNNB1,MESP2,MSX2,KCNQ4,EZR,FGFR2,PERP,LIPA,GATA3,HNF1B,THBS3,GCNT4,FGR,WNT2B,HYAL1,APLP1,WHRN,ADM,SDK1,SULF1,CEBPB,LAMB1,TSHZ1,JAG1,ATP6V1B1,ALPL,CELSR1,FOXH1,WDR72,LFNG,ONECUT2,HOXB9,CCDC40,NDST1,MYO15A,NAB1,RARG,WDPCP,RBM15,DNAH11,FGF1,C2CD3,STAT3,ITGA6,MFAP2,GREM1,RHO,TMED2,LGR4,BCL2L11,GAA,EFNB2,HOXB3,HIPK1,PIM1,BCOR,EPHB1,MAP2K1,LRP5,TTC8,RARA,DLX5,RFLNB"
"GOBP_CELLULAR_MODIFIED_AMINO_ACID_METABOLIC_PROCESS",0.00128299724652307,0.467950899652635,0.45505986738723,0.777125247302027,1.41339286883928,191,"DUOX2,SLC22A4,VNN2,VNN1,DUOXA2,DIO2,TMLHE,GSTA2,FOXE1,ABHD16B,GGTLC2,SLC1A1,DIO3,GSTA1,GGACT,GCLC,CKMT2,PLA2G3,ALDH1L2,GSTM2,EGLN3,DUOX1,DHFR2,GSTA3,OSBPL5,SARDH,DUOXA1,CROT,SLC1A2,DPEP1,AGXT2,GSTM3,TG,GGT7,GGTLC1,GATA3,GCNT4,PM20D2,PANK4,FTCD,DMGDH"
"GOBP_EMBRYONIC_ORGAN_DEVELOPMENT",0.00135352613625532,0.467950899652635,0.45505986738723,0.707982747507649,1.32882594942192,457,"EPHB2,MFAP5,DLL1,GJB5,NEUROD1,SOX11,FOXE1,SETDB2,HOXB7,TBX2,ASCL2,HESX1,HOXC9,SOX18,HOXC11,HOXA3,GLI2,GCM1,SATB2,GSC,PBX3,TFAP2A,TBX18,USH1G,ZFPM1,FOXC2,DNAAF1,HEY2,SH2B3,TNF,TBX20,RSPO3,PTCH1,MYO3B,WNT3A,MEGF8,SMO,EOMES,COL11A1,ZEB1,MYO7A,CHRNA10,GJB6,ASB2,TBX1,TULP3,IRX5,BMP7,FBN2,HOXD9,PITX2,E2F8,TBX15,NTN1,NDRG4,FZD6,CHRNA9,CHD7,PLK4,HOXA4,FLT3LG,FOXC1,ZFPM2,MED12,EPAS1,VANGL2,TMIE,SIX4,CTNNB1,KCNQ4,FGFR2,GATA3,HNF1B,HYAL1,WHRN,ADM,CEBPB,TSHZ1,ATP6V1B1,TRIM28,UTP25,FOXH1,HOXB9,CCDC40,NDST1,MYO15A,HS6ST1,RARG,WDPCP,C2CD3,MFAP2,TMED2,HOXB3,HIPK1,MAP2K1,CDK20,RARA,DLX5"
"GOBP_MICROTUBULE_BASED_PROCESS",0.00100425717677853,0.467950899652635,0.45505986738723,0.659199418595516,1.24575347010542,948,"HDGFL3,DNAH9,FAM107A,RSPH1,KIF19,CFAP52,TEKT1,DNAI2,TTLL6,IQCA1,HOATZ,CFAP54,CFAP74,CLXN,ANKRD53,RFX3,TACR2,MARK1,DNAH12,DNAI1,MAP1A,ZW10,KIF26B,MTCL1,DNAAF3,ARMC3,KATNA1,CFAP100,SLC16A1,SNCA,RP1,TOGARAM2,CCDC65,ROPN1L,ODAD1,EFHC1,MEIG1,BBS1,LCA5L,STMND1,DNAAF1,PKHD1,MAP10,CFAP53,HAUS3,ZMYND10,FIGNL2,CCDC170,DNAH6,WNT3A,BMERB1,CCDC8,CFAP69,SLC9B2,NEK2,CFAP46,CFAP61,PLA2G3,DYNLT5,KIF6,CFAP65,DZIP1,FEZ1,SPEF1,CEP63,DNHD1,DRC7,ARMCX3,CFAP43,CFAP70,TBCE,RACGAP1,DNAH10,DNAAF8,CHMP7,MAPK15,HYDIN,ARHGEF10,ADCY10,GAS2L2,CCDC38,SKA3,IFT70B,CCDC187,STK36,FOXJ1,MAP2,GAS2L1,SPATA17,CCDC146,SORD,TMEM201,TRPV4,RPGR,BRSK2,JHY,LRGUK,TMEM232,STARD9,PLK4,SPMIP10,UHRF1,APP,MYBL2,FBXW11,MAP6,CENPJ,DNAH3,MEMO1,WDR47,KIFC2,TEKT2,EFNA5,CAMSAP1,WDR35,CTNNB1,POC1B,TAOK1,FSIP2,BICD1,EZR,ARHGAP21,KIZ,KIF21B,CRYAB,C10orf90,SSX2IP,TMEM67,KLC3,ATP1A4,PARD3,MAPRE2,SPIRE1,FIGN,NEK10,PRUNE1,MAK,SUN2,MAPRE3,VCP,EFCAB9,CCDC40,CEP43,DAW1,KAT2B,KLC2,WDPCP,DNAH11,DNAAF5,OPA1,TTBK2,C2CD3,GTSE1,CEP192,RHO,C2CD6,NME7,KATNB1,DNAH5,DNAJB13,LIMK2,MAP1S,ITGB1,FER,MCIDAS,PFN4,CCSAP,DEUP1,CATSPERE,SLC9C1,ARHGEF2,ASPM,USP33,FBXO5,NPHP3,DNAAF11,KIF17,XRCC3,ARMC2,STAG1,ODAD2,ODF2,DNALI1,CUL7,MAPK8IP3,TRIM58,ODAD4,RHOT1,RAB21,TACC3,DYNC2H1,MKKS,GPSM2,QRICH2,DNAH7,NAT10,PRKAA1,CYLD,ING2,GSK3B,TUBE1,MACF1,TUBB2B,MARK2,AP3M1,SPAG1,DYNLT3,ENKD1,TUBA1A,MYH9,CELSR2,BBS2"
"GOBP_RIBONUCLEOPROTEIN_COMPLEX_BIOGENESIS",0.00134773996176894,0.467950899652635,0.45505986738723,-0.520505828507946,-1.31012134392952,489,"RPS27,RPS8,RPL35,RPL11,RPL26,RPL35A,RNVU1-7,RPS23,RPS14,RPL27,RPS12,RPL23A,RPS7,RPS24,RPS6,RPS19,HEATR3,RPL7,RPS21,RPS9,RPS28,CELF4,RPS5,RPL13A,RPS13,EIF2S3B,RPS25,RNU5A-1,RPS16,SNRPG,RPS11,RPL14,RNVU1-15,PIN4,RPL38,RPS15,RPS15A,RPS27L,RBMX2,SIRT7,RPL7A,RPL10,AFG2A,RPL6,RNU4-2,EIF3CL,CINP,RPS3A,ZRSR2,RPUSD2,HSP90AA1,SNRPF,RBIS,POP4,BUD13,RPS4X,RPL5,TFB1M,SNRPE,NIFK,SNRPD2,DDX28,GEMIN7,RCL1,U2AF2,RNVU1-2A,MTG2,ATM,TRMT112,PNO1,UTP14A,AIRIM,NOB1,SF3B6,SRPK2,NOP10,LSM6,FRG1,AGO4,ZNHIT3,POP5,RPF2,SNRPD3,CELF6,EXOSC4,METTL5,SNRPD1,RRP8,NPM1,EIF3K,EIF2S3,NOL7,SNRPB2,DHX29,RNU5B-1,NPM3"
"GOBP_SOMITE_SPECIFICATION",0.00122287927544486,0.467950899652635,0.45505986738723,0.99426630465316,1.25993092437153,5,"DLL1"
"GOBP_TISSUE_MORPHOGENESIS",0.00112154391565166,0.467950899652635,0.45505986738723,0.687671827175155,1.29429074917267,620,"KRT17,SERPINB5,WNT4,DLL1,KRT16,TP63,STC1,SOX11,FOXE1,SETDB2,ARTN,BCL2,HOXB7,SEMA3E,TBX2,KRT6A,HESX1,SFRP1,LMO4,WNT10A,SOX18,KIF26B,HS3ST3B1,WNT7A,CSMD1,NGFR,PDPN,FST,AGT,GLI2,GCM1,TFAP2A,TBX18,SOSTDC1,ZFPM1,FOXC2,DNAAF1,PKHD1,HEY2,HOXB13,TNF,FRAS1,TBX20,IRX1,RSPO3,PTCH1,FIGNL2,WNT3A,COL5A1,MEGF8,EFEMP2,SMO,EOMES,EXT2,MYL2,EPHA7,COL11A1,ROBO2,PLET1,FAT1,ASB2,WNT5B,NPNT,GORAB,MMP2,RGMA,TBX1,GCNT1,TULP3,PKP2,EPHA4,BMP7,LHX2,SKI,BRSK2,JHY,DSP,NTN1,NDRG4,FZD6,EYA2,SEMA3C,CHD7,TWSG1,ZDHHC7,KLHL3,SLIT2,FOXC1,ZFPM2,MED12,VANGL2,SIX4,NKD1,CTNNB1,MESP2,GNA13,ITGB5,EPB41L5,MSX2,ITGAV,EZR,SH3BP1,FGFR2,PERP,GATA3,HNF1B,GCNT4,WNT2B,SOX10,ARMC5,ADM,SULF1,JAG1,TRIM28,CELSR1,TGFB1I1,FOXH1,CCDC40,RARG,WDPCP,RBM15,OPA1,FGF1,PODXL,C2CD3,GREM1,NRARP,TMED2"
"GOBP_GUANINE_METABOLIC_PROCESS",0.00156670386392906,0.518102156045409,0.45505986738723,0.993317028990668,1.25872800543791,5,"GDA"
"GOBP_NEGATIVE_REGULATION_OF_SERINE_TYPE_PEPTIDASE_ACTIVITY",0.0016764574316183,0.531297301037031,0.45505986738723,0.995355931860138,1.26798995406326,6,"ANXA8L1,ANXA8"
"GOBP_INTERMEDIATE_FILAMENT_BASED_PROCESS",0.00181154093555381,0.551143214232891,0.45505986738723,0.839386745689682,1.45960819924107,95,"KRT17,KRT23,KRT5,KRT16,KRT6A,KRT14,INA,SYNM,KRT39,PKP2,KRT15,AGFG1,DSP"
"GOBP_GAMMA_AMINOBUTYRIC_ACID_SIGNALING_PATHWAY",0.00197518949778126,0.577818896927856,0.431707695803346,0.934808277111174,1.40828673531226,29,"PLCL1,GABRB3,GABBR2,CACNB4"
