"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"GOBP_AMIDE_METABOLIC_PROCESS",0.98372513562387,1,0.0418238690062304,-0.392345785078526,-0.850092146119877,459,"GGT5,ACSF2,DEGS2,MVK,IDE,ABCD1,CHRNA7,NAGS,OPLAH,PNPLA1,ORMDL3,NAPEPLD,PPT2,MCEE,GSTT2B,SLC1A2,GSTZ1,CORIN,ST6GALNAC6,ACOT11,DHFR,FA2H,PCSK4,GGTA1,CHAC2,RTN2,ASAH2B,GGT1,MBOAT4,CYP4F22,SPHK2,NPL,CTSL,ASAH2,GCDH,SUCLG1,RTN1,MGST2,EFNA1,ACSS2,AASS,UGT8,CERS6,ELOVL6,PLAAT4,PDHX,PSENEN,GSS,ACSM3,DLST,MTOR,HPGDS,ASNS,ACSL6,DISP1,MVD,RENBP,ORMDL2,B3GALT4,ASS1,DHFR2,MTHFD2L,ST3GAL2,NNMT,PPCS,DHFRP1,ST6GAL1,PMVK"
"GOBP_AMIDE_TRANSPORT",0.924657534246575,1,0.0553642837725362,0.404860430244697,0.870133735411873,320,"CCL5,FOLR2,KCNB1,GPLD1,SLC14A1,GHRL,PFKM,UCN,GIPR,CPTP,FFAR1,SIRT4,PRKN,ADCYAP1,CPLX1,MGST1,GNAO1,SLC25A40,RAB3A,TNF,KLF7,MYRIP,MCU,EFNA5,SLC19A1,IRS2,CFTR,BMAL1,MAFA,CLOCK"
"GOBP_AMINE_BIOSYNTHETIC_PROCESS",0.0111734826884418,1,0.380730400722792,0.900176847169364,1.46540249557053,40,"PNMT,GPR37,GATA3,PAOX,ODC1,AGMAT,MOXD1,SNCA"
"GOBP_AMINE_CATABOLIC_PROCESS",0.839912280701754,1,0.0579754757571486,0.505631303142944,0.729747050927056,21,"PAOX,HNMT,PDE1B,MOXD1,ALDH7A1"
"GOBP_AMINE_METABOLIC_PROCESS",0.236725663716814,1,0.132147260608774,0.574168640505393,1.11340228450078,119,"PNMT,GPR37,GATA3,AOC2,AOC1,SIRT4,PRKN,PAOX,HNMT,GDPD1,PDE1B,HDAC6,ODC1,AGMAT,MOXD1,SNCA,ALDH7A1,SLC7A7"
"GOBP_AMINE_TRANSPORT",0.237687366167024,1,0.129442887745046,0.584554891429902,1.10926812105527,94,"CHRNA6,KCNB1,PRKN,TNF,SLC38A1,SNCA,OXT,CLTRN,STXBP1"
"GOBP_AMINOACYL_TRNA_METABOLISM_INVOLVED_IN_TRANSLATIONAL_FIDELITY",0.0643055670276018,1,0.287805130535564,-0.944902194485574,-1.26219331436171,13,"AARS2,DTD2,AARSD1"
"GOBP_AMINOGLYCAN_BIOSYNTHETIC_PROCESS",0.712686567164179,1,0.0580983576873206,-0.493326104362679,-0.856332466156911,76,"B3GNT8,GLCE,EXT1,CHST14,CHST13,SLC10A7,GCNT2,CEMIP,DSEL"
"GOBP_AMINOGLYCAN_CATABOLIC_PROCESS",0.642398286937901,1,0.0697792517076235,0.556041987463694,0.880694394920011,34,"SGSH,FGF2,OVGP1"
"GOBP_AMINOGLYCAN_METABOLIC_PROCESS",0.810043668122271,1,0.059476028695732,0.436468119511377,0.851757969041918,122,"PXYLP1,HAS1,SGSH,FGF2,ITIH3,OVGP1,B3GNT2,B4GAT1,FOXC1,B3GNT9,UGDH,CEMIP2,HPSE,NAGLU,ANGPT1,ST3GAL1,DSE"
"GOBP_AMINOGLYCOSIDE_ANTIBIOTIC_METABOLIC_PROCESS",0.664150943396226,1,0.0619762736001998,-0.725076422472689,-0.941749497373338,10,"AKR1A1"
"GOBP_AMINOPHOSPHOLIPID_TRANSLOCATION",0.54863813229572,1,0.0728938564822936,-0.842273736541242,-1.04902320144256,7,"ATP11C,ATP8A2,ATP11A,ATP8A1"
"GOBP_AMINOPHOSPHOLIPID_TRANSPORT",0.628352490421456,1,0.0653834195468773,-0.77461617889302,-0.993828296665955,9,"ATP11C,ATP8A2,ATP11A,ATP8A1"
"GOBP_AMINO_ACID_ACTIVATION",0.72967032967033,1,0.0647943366000727,0.505716540608036,0.8380242935656,45,"MARS2,NARS2,LRRC47,NARS1,TARS1,YARS2,DARS2"
"GOBP_AMINO_ACID_BETAINE_BIOSYNTHETIC_PROCESS",0.690058479532164,1,0.0617054053637522,-0.792993373334723,-0.988857818571297,6,"CHDH"
"GOBP_AMINO_ACID_BETAINE_METABOLIC_PROCESS",0.195970695970696,1,0.132147260608774,-0.877976279420134,-1.21384601630225,17,"CRAT,BHMT2,CHDH,CPT1C"
"GOBP_AMINO_ACID_BETAINE_TRANSPORT",0.669509594882729,1,0.0675188953767744,0.661709830902577,0.900029450021317,14,"SLC6A12"
"GOBP_AMINO_ACID_BIOSYNTHETIC_PROCESS",0.0777777777777778,1,0.219250346703755,-0.755541513470184,-1.30844474867698,75,"BCAT1,CAD,NAGS,BHMT2,ABAT,ATP2B4,UPB1,SLC1A3,GGT1,DPYD,APIP,PYCR1,PLOD3,AASS,CTH,SRR,PYCR3,ASNS,MRI1,GOT1,ASS1,MTHFD2L,SERINC5,PSAT1"
"GOBP_AMINO_ACID_CATABOLIC_PROCESS",0.380692167577413,1,0.088894528862045,-0.570825803999428,-1.04328417378816,102,"DDO,GCAT,IDO1,GSTZ1,AMT,HYKK,ABAT,ATP2B4,ACADSB,ALDH4A1,BCKDK"
"GOBP_AMINO_ACID_IMPORT_ACROSS_PLASMA_MEMBRANE",0.967567567567568,1,0.0424170054438747,-0.421692858867252,-0.682216035468575,51,"SLC1A2,SLC38A5,SLC1A3,SLC47A1,SLC43A2"
"GOBP_AMINO_ACID_METABOLIC_PROCESS",0.661818181818182,1,0.0603786357920401,-0.445216026118072,-0.92797638802228,298,"DDO,BCAT1,GGT5,GCAT,IDO1,CAD,NAGS,BHMT2,GSTZ1,AARS2,AMT,HYKK,ABAT,ATP2B4,AARSD1,UPB1,ACADSB,ALDH4A1,BCKDK,TTC36,PARS2,SLC1A3,GGT1,DPYD,APIP,GFPT2,ATCAY,HPDL,PPAT,GCDH,BPHL,PYCR1,PLOD3,ATP7A,ADSS2,EPRS1,AASS,CTH,SRR,AUH,PYCR3,NOS3,SARS2,GSS,DLST,ASNS,MRI1,SLC25A13"
"GOBP_AMINO_ACID_NEUROTRANSMITTER_REUPTAKE",0.156779661016949,1,0.161978948883402,0.925213982916564,1.2123147219645,10,"SLC6A12"
"GOBP_AMINO_ACID_SALVAGE",0.61284046692607,1,0.0673623868166279,-0.820518213461956,-1.02192743972096,7,"BHMT2,APIP,MRI1"
"GOBP_AMINO_ACID_TRANSMEMBRANE_TRANSPORT",0.744990892531876,1,0.0549073703290958,-0.461017381176024,-0.847129609722705,104,"LRRC8B,SLC16A10,SLC1A2,SFXN2,SLC38A5,SLC38A9,LRRC8E,SLC1A3,PRAF2,SLC47A1"
"GOBP_AMINO_ACID_TRANSPORT",0.303370786516854,1,0.103958471559957,-0.556735910227231,-1.07280749871768,160,"SFXN5,CACNB4,SLC6A4,LRRC8B,SLC16A10,SLC1A2,SFXN2,SLC38A5,SLC38A9,ABAT,LRRC8E,SLC1A3,PRAF2,SLC47A1"
"GOBP_AMINO_SUGAR_BIOSYNTHETIC_PROCESS",0.947955390334573,1,0.044774889329693,-0.463935289519643,-0.607345005762434,11,"GFPT2,PGM3,UAP1L1,GNPDA1"
"GOBP_AMINO_SUGAR_CATABOLIC_PROCESS",0.554112554112554,1,0.0778840111977068,0.708722206403487,0.978901214374345,15,"OVGP1,GNPDA2"
"GOBP_AMINO_SUGAR_METABOLIC_PROCESS",0.945295404814004,1,0.0523759084097997,0.431009433002756,0.704151506494451,42,"OVGP1,UAP1,GNPDA2,ST3GAL1,CHST3,GNE,MGAT3,LARGE1"
"GOBP_AMMONIUM_HOMEOSTASIS",0.107212475633528,1,0.190023305279108,-0.950745142878491,-1.18557329684928,6,"RHD"
"GOBP_AMMONIUM_ION_METABOLIC_PROCESS",0.79182156133829,1,0.0530212512043078,-0.554604158096635,-0.792291136623028,23,"ENPP6,CHDH,SLC29A4,ATP7A"
"GOBP_AMMONIUM_TRANSMEMBRANE_TRANSPORT",0.0302959959675125,1,0.352487857583619,-0.9629759861705,-1.2863361506923,13,"AQP8,RHD"
"GOBP_AMPA_GLUTAMATE_RECEPTOR_CLUSTERING",0.189655172413793,1,0.147331213699377,0.91734819322688,1.21352300943138,11,"APOE,DLG4"
"GOBP_AMP_BIOSYNTHETIC_PROCESS",0.985138004246285,1,0.0490939668192139,0.386467770465079,0.523732361592339,13,"ADK,GART,NUDT2"
"GOBP_AMP_CATABOLIC_PROCESS",0.236947791164659,1,0.125033367555272,-0.928920591927634,-1.14676258532864,5,"AMPD3"
"GOBP_AMP_METABOLIC_PROCESS",0.293103448275862,1,0.115240003147781,0.796566664495605,1.17961061162885,23,"AMPD2,ADK"
"GOBP_AMP_SALVAGE",0.628968253968254,1,0.0670512579829467,0.818531089813771,1.01113177360787,5,"ADK"
"GOBP_AMYGDALA_DEVELOPMENT",0.552208835341365,1,0.0741758965588009,-0.848488531208115,-1.04746833058225,5,"UBA6"
"GOBP_AMYLOID_BETA_CLEARANCE",0.631914893617021,1,0.0702812841717392,0.545327794682395,0.887999119390324,38,"INSR,APOE,C5AR1,LRP4,TNF,IFNGR1,RAB11A,RAB5A,SRF,MSR1,RAB11B"
"GOBP_AMYLOID_BETA_CLEARANCE_BY_CELLULAR_CATABOLIC_PROCESS",0.744639376218324,1,0.0580983576873206,-0.703820751137973,-0.885904059668974,8,"IDE"
"GOBP_AMYLOID_BETA_CLEARANCE_BY_TRANSCYTOSIS",0.745901639344262,1,0.0603786357920401,0.745664762454668,0.928153813854986,7,"RAB11A,RAB5A,RAB11B,PICALM"
"GOBP_AMYLOID_BETA_METABOLIC_PROCESS",0.965201465201465,1,0.0432768714901103,-0.41672642709888,-0.707471586592245,65,"IDE,CHRNA7,RTN2,RTN1,EFNA1,PSENEN"
"GOBP_AMYLOID_FIBRIL_FORMATION",0.981651376146789,1,0.0425877779273254,-0.409687143091406,-0.647534252308049,42,"CHRNA7,B2M,PFDN4,PFDN5,LDLR,PFDN1"
"GOBP_AMYLOID_PRECURSOR_PROTEIN_BIOSYNTHETIC_PROCESS",0.925788497217069,1,0.04577044581081,-0.457050202282604,-0.673233616283715,27,"AATF,MIR644A,ITM2B,MIR101-1,NECAB3"
"GOBP_AMYLOID_PRECURSOR_PROTEIN_CATABOLIC_PROCESS",0.876838235294118,1,0.0478299633114229,-0.443268022734313,-0.758066873243767,68,"ADAM19,CHRNA7,AGER,RTN2,RTN1,EFNA1"
"GOBP_AMYLOID_PRECURSOR_PROTEIN_METABOLIC_PROCESS",0.996240601503759,1,0.0430173196927508,-0.398950206505871,-0.717940198037403,96,"ADAM19,CHRNA7,AGER,RTN2,AATF,LDLRAP1,MIR644A,RTN1,EFNA1"
"GOBP_ANAGEN",0.961847389558233,1,0.0476387259290825,-0.401052609497374,-0.495103813304026,5,"FERMT1"
"GOBP_ANAPHASE_PROMOTING_COMPLEX_DEPENDENT_CATABOLIC_PROCESS",0.757855822550832,1,0.0547939500773363,-0.568802253772318,-0.822067295115083,24,"CDC23,CDC20,UBE2C,FBXO31,ANAPC10,ANAPC11"
"GOBP_ANATOMICAL_STRUCTURE_ARRANGEMENT",0.710622710622711,1,0.0573667426768556,-0.622469958687643,-0.860595778418811,17,"PLXNA4,NRP1,DLL1,HOXB2"
"GOBP_ANATOMICAL_STRUCTURE_FORMATION_INVOLVED_IN_MORPHOGENESIS",0.612107623318386,1,0.0745500777420554,0.412957707651027,0.969321553570935,1280,"GPNMB,ADM,CXCR3,WHRN,FAIM2,NPR2,CXCL9,NEO1,SLC24A4,SLC40A1,PPARGC1B,RECK,GATA3,SDK1,GPLD1,TCAP,MAPK7,FOXJ1,FGF2,PHLDB1,NRARP,CD160,GHRL,HESX1,PDE3B,AHDC1,SCRIB,TGFBI,MIR342,PLCD3,MMP19,MCAM,DYRK1B,EHD2,MEF2C,NECTIN1,VASH2,RBM15,TSPAN18,GARIN1B,HOXA5,CCN1,MAPK3,DLL3,VTN,DMP1,EREG,CASP9,ALDH1A2,MTHFD1L,EFNB2,MMP15,JCAD,PROM1,CCNB1IP1,PPP1R16B,IFT57,C5AR1,ZNF304,ACTN1,PLEKHO1,WLS,IL1A,MMP9,SPINK2,MIR27B,SLC44A4,SNAI1,ABCA2,ADGRG6,TPPP,ETS1,WNT11,GCM1,CYBB,ITGA5,PXDN,MTMR2,CXCR4,TNF,FOXC1,ADAM8,FOXO4,CCNG1,POLR1B,SDC4,GLUL,THBS1,IL10,MKS1,IFT52,CFL2,CDK5,TMOD1,VPS33A,EMC10,ITGAV,SPHK1,NAA15,POGLUT1,STIL,CAPN2,PIK3CD,TTC21B,COL18A1,CEMIP2,JAM3,SMAD3,GADD45A,ITGB5,TMOD2,ACRBP,HEY1,HPSE,PTPN14,CFTR,HEY2,RHOB,HOXA1,FUZ,TANC1,TSC1,KIF26B,PIK3CG,SH3PXD2A,SPRY1,FURIN,KDM2B,PLCG1,ANGPT1,CNOT2,RET,ATP8B1,PAK4,PHACTR4,FGF1,SPRY2,CNNM4,KCNH1,PDGFA,ACVRL1,TNFSF14,AKAP13,FLNA,CSRP2,RDH10,EXOC4"
"GOBP_ANATOMICAL_STRUCTURE_MATURATION",0.420935412026726,1,0.0946646223153342,0.471114197192238,1.00015529406606,273,"NPR2,SLC24A4,C1QA,KCNB1,RECK,GATA3,KIF14,FOXJ1,BAP1,CATSPER3,HOXA5,NOM1,RYR1,PLD6,CATSPERD,ROPN1L,EREG,ALDH1A2,TDRKH,ZBTB16,B4GALT6,ROPN1,INSL3,SOX10,REC8,HDAC6,PHOSPHO1,BHLHA15,APP,FAM210B,SCARF1,CFTR,P2RX5,RUNX2"
"GOBP_ANATOMICAL_STRUCTURE_REGRESSION",0.664814814814815,1,0.0610363728309177,-0.668824973792206,-0.90920595839428,15,"AMH,AMHR2,GLI1,LRP5"
"GOBP_ANDROGEN_BIOSYNTHETIC_PROCESS",0.384905660377359,1,0.0902635484340068,-0.858341447464162,-1.11483783180734,10,"SRD5A3,CYP17A1"
"GOBP_ANDROGEN_CATABOLIC_PROCESS",0.363095238095238,1,0.0965629554309422,0.898851079840278,1.11035108852742,5,"SPP1"
"GOBP_ANDROGEN_METABOLIC_PROCESS",0.276824034334764,1,0.118815039412263,0.748380755542155,1.16155419763274,30,"ADM,SPP1,HSD17B8"
"GOBP_ANDROGEN_RECEPTOR_SIGNALING_PATHWAY",0.553333333333333,1,0.0793434960134973,0.570470359839947,0.950532315207864,50,"HDAC6,TRIM68,DDX5,RNF6,ARID1A,ZMIZ1,DAXX,PKN1,KDM3A,KDM1A,FOXP1,SAFB2,UBE3A,ZBTB7A,FKBP4,KDM5D,MAPK1,TMF1"
"GOBP_ANGIOGENESIS_INVOLVED_IN_CORONARY_VASCULAR_MORPHOGENESIS",0.882936507936508,1,0.051011413203915,0.534505249813674,0.660274542986244,5,"FGF2"
"GOBP_ANGIOGENESIS_INVOLVED_IN_WOUND_HEALING",0.490405117270789,1,0.0835990603684159,0.628654788672278,0.991011946351579,33,"NPR2,MCAM,CXCR4,TNF,HPSE"
"GOBP_ANGIOTENSIN_ACTIVATED_SIGNALING_PATHWAY",0.188720173535792,1,0.148261500475107,0.863283384529697,1.23679744142081,20,"CAMK2A,MAS1L"
"GOBP_ANIMAL_ORGAN_FORMATION",0.556569343065693,1,0.0689567351672811,-0.543243895707141,-0.932061315719342,69,"EXT1,WT1,MESP1,GATA6,PAX8"
"GOBP_ANIMAL_ORGAN_MATURATION",0.785106382978723,1,0.0597317976364411,0.49769407324211,0.778306246724112,32,"GATA3,RYR1,ALDH1A2,ZBTB16,PHOSPHO1"
