"pathway","pval","padj","log2err","ES","NES","size","leadingEdge"
"GOBP_PROTEIN_CONTAINING_COMPLEX_ASSEMBLY",0.240759240759241,1,0.0810802057550866,0.532548494261453,1.05425508809479,1663,"MS4A1,TRIM72,JCHAIN,NPHS1,DIAPH3,WASF1,TRPM1,NSG1,ASB2,PTK2,RHO,VILL,BBS4,FSCN1,NLE1,COL16A1,WASF3,TUBB1,H4C2,CCDC65,H2BC3,ERC2,KCTD14,H4C8,SPTBN5,MKKS,ARHGEF5,ATPAF2,TMSB4Y,DNAH8,KCNA5,CHAF1A,SLC2A1,STEAP4,INSM1,TACO1,FAM107A,TRIM6,MSRB1,RSPH4A,H4C9,WDR19,TP73,AVIL,KCTD13,CENPJ,WDR77,CARMIL2,KCNG2,TUBG2,PALS2,SNAP25-AS1,DNAI3,ALOX15,AFDN,KCTD6,DNAAF5,BAIAP2L2,CDC45,H4C14,YJU2,SLC1A2,ANKRD53,ARC,TRAPPC12,COTL1,SPTA1,SHQ1,NHERF2,NUBPL,TUBB4A,TAF1C,GPAA1,SF3A2,STXBP1,DHX33,GRWD1,CHAF1B,TUBG1,TRAF2,GBP1,CASQ1,CCDC63,MMP3,BCS1L,KCTD11,TRAPPC5,ROM1,CPTP,OCLN,H2BC15,TMOD1,GAK,RNVU1-15,TWNK,AIM2,TRABD2A,LCMT1,MCM2,GCFC2,JAK2,SART1,LRRC61,BAIAP2,PPAN,TSSC4,NUP93,CD74,TBP,PYDC5,SNAP47,AIDA,PXDN,TP63,PIK3R2,KCTD21,YAP1,ZC3H12A,SDHAF2,MED8,HOMER1,BBS10,PLEKHG2,HIP1R,TBCEL,CRTC1,SF3B4,H4C5,BAK1,HLA-DQA1,MED16,H2BC13,GLS,MAPT,RAD51C,CLDN1,NEFL,ODAD4,PREX1,CORO1A,STXBP6,NEDD1,PARD3,EHD3,MT-CO3,CRACD,CDC42EP1,HRK,SUPT16H,TUBGCP6,NRG1,COBL,CENPE,COX16,ABHD17A,H2BC17,FMN1,DNAI2,PTK2B,PKD1,MLST8,KCTD5,AIMP2,DNAAF1,HLA-DOB,LRRC8A,TWF2,DMD,KCNC4,REPS2,H4C4,TSPAN33,SMARCA4,PAK3,AXIN1,NCBP1,TBCE,UPB1,HLA-DRB1,COPS8,UBE2S,RBPMS,MIP,CARD11,MZT1,MZB1,CD40,CYBA,FCHO1,AP2S1,PIEZO1,KCTD18,ITGB3BP,SCO2,PNPT1,ABL1,CHCHD4,HLA-DRB5,PFN1,LONP1,COPS7A,SLAIN1,KCNG1,ATAT1,TERF1,WARS1,ZNF777,CENPH,OMA1,HCLS1,MED17,MAVS,BRCC3,JAM3,VPS11,H2BC4,UNC13B,CLDN14,GBP5,TAF3,SENP6,DMTN,U2AF2,ADRM1,COX18,TAF11,PRMT1,ERAL1,TGS1,CXCL13,RIC3,UGDH,NCK2,SPTB,KCTD4,NACC2,KCNC3,MRM2,SLC25A46,MED29,MICALL2,FERMT3,DAXX,GSN,PAK1,MED27,SDHAF3,RAP1GDS1,PSTPIP2,BLM,GEMIN4,H3C7,DNAH17,PFDN6,AP2M1,PRMT5,ORC4,GEMIN6,ITPR3,SMN1,ANKRD27,NDUFAF1,TRAF1,TCF4,HGSNAT,DDX1,SF3A3,BMF,HSF1,SH3PXD2B,MED22,PSMG4,PUF60,SNAP23,NOL3,SMARCB1,H1-3,UNC13A,FOXRED1,POLR1E,PRPH2,RSRP1,C15orf62,VEGFA,CREBBP,NUP107,RRP7A,FCHSD1,KCND3,SRSF1,HFE,SYK,CD3E,STRAP,NDUFS8,XAB2,PRKACB,PEX14,IKBKG,LUC7L,LPCAT3,SDHAF4,UBE2C,DMAC2,TMOD2,BIN1,CENPX,EIF3J,PDCD6,CELF3,SIRT2,EIF3C,TAL1,CCT2,PPID,MED14,RSPH9,DNAAF4,CLU,MAP1B,DNM2,ARPC5L,TFAP4,NHERF1,COPS7B,SPTAN1,LATS1,EIF4G1,PDIA3,SSBP3,TMSB10,HSP90AB1,KCNS1,EXT1,LMO4,MED25,KCTD12,CAMSAP2,COX15,CELF2,DNAH5,MAP4,FARSA,ESR1,COA6,KCTD17,ATAD2B,FARP2,ATRX,BID,HLA-A,SMN2,SSRP1,SSH2,HSPD1,SNRPB,ODAD1,KMT2D,NAPA,PRMT7"
"GOBP_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY",0.483183856502242,1,0.0524827622635459,0.531384426376182,0.993338785876233,258,"DIAPH3,CFL1,PDXP,VILL,MICAL3,MAP1A,SPTBN5,AVIL,PEX12,CARMIL2,SPTA1,GRWD1,TMOD1,GAK,SMARCE1,JMJD4,CRACD,SUPT16H,BNIP3,TWF2,BMERB1,SMARCA4,KATNB1,CHMP1A,MAP1S,SMARCD2,TMEM39A,DMTN,EIF5A,ACTN2,SPTB,HMGA1,GSN,SCAF8,SH3GL1,SMARCD3,SMARCB1,APEH,CLN3,MICAL2,PEX14,TMOD2,NES,KIF2A,VTA1,MAP1B,SPTAN1,GABARAP,SMARCD1,CAMSAP2,MTRFR,ATAD2B,SSRP1,NAPA,DDIT4,CLASP1,CHMP6,SHFL,VPS16,GSPT1,PEX5"
"GOBP_PROTEIN_CONTAINING_COMPLEX_LOCALIZATION",0.0230355748520118,1,0.352487857583619,0.729914093051997,1.33625240092955,194,"SSX2IP,CLUAP1,DBN1,LCA5,NSG1,CILK1,DNM3,KIF17,TAMALIN,DRD4,EFNB2,IFT46,WDR19,EXOC3L1,SCRIB,RABL2B,ARC,IFT70B,CEP72,LTV1,HRAS,LMNB2,IFT57,NRG1,SPAG17,FUZ,WDR35,HPCA,IFT122,MZT1,LPAR1,AP2S1,GRIP1,TERF1,DYNC2I2,GPHN,FCER2,DYNLT2B,ARL3,NACC2"
"GOBP_PROTEIN_CONTAINING_COMPLEX_REMODELING",0.541095890410959,1,0.105520936843198,-0.544797107357687,-0.949282213263169,37,"LPL,PLA2G2A,PCSK6,APOC1,PLA2G10"
"GOBP_PROTEIN_C_LINKED_GLYCOSYLATION",0.905013192612137,1,0.0632191170859458,-0.51191648499435,-0.650401544572872,6,"DPY19L1"
"GOBP_PROTEIN_DEACETYLATION",0.78041958041958,1,0.0406579344155557,0.522869079873114,0.810916717223485,42,"SIRT5,SIRT6,HDAC9,SPRED2,MAPT,FLNA,HDAC4,KAT2B,SIRT2,HDAC3"
"GOBP_PROTEIN_DEGLUTAMYLATION",0.175911251980983,1,0.129442887745046,0.919257374583808,1.18600244526175,7,"AGBL2"
"GOBP_PROTEIN_DEGLYCOSYLATION",0.851190476190476,1,0.0395172228473919,0.540384234735357,0.744413181871534,15,"MAN1C1,ENGASE,NGLY1,AGA,MAN1A1,MAN1B1,PARK7,EDEM2,MAN2B1"
"GOBP_PROTEIN_DELIPIDATION",0.501666666666667,1,0.0696133438850965,0.836282691217023,1.04247009115664,5,"SIRT6,ATG4C,ATG4A"
"GOBP_PROTEIN_DEMETHYLATION",0.540909090909091,1,0.0613026075396207,0.785094395586651,1.03755465633165,9,"FBXL19,PHF8,KDM2B"
